"Region","Date","Rt"
"Bihar",2021-12-07,1.8522910451338
"Bihar",2021-12-08,1.8541797975082
"Chandigarh",2020-05-10,1.59541367909078
"Chandigarh",2020-05-11,1.21531302806382
"Chandigarh",2020-05-12,1.20842037234761
"Chandigarh",2020-05-13,1.26680286144531
"Chandigarh",2020-05-14,1.27593927212196
"Chandigarh",2020-05-15,1.47407749529809
"Chandigarh",2020-05-16,2.47409169120556
"Chandigarh",2020-05-17,2.28595862636704
"Chandigarh",2020-05-18,2.05509148542675
"Chandigarh",2020-05-19,2.90228056988904
"Chandigarh",2020-05-20,2.88667203201157
"Chandigarh",2020-05-21,2.90177434282015
"Chandigarh",2020-05-22,2.93763002864518
"Chandigarh",2020-05-23,3.05318456733708
"Chandigarh",2020-05-24,3.03846321792492
"Chandigarh",2020-05-25,3.04584191201121
"Chandigarh",2020-05-26,3.05973963509243
"Chandigarh",2020-05-27,3.22050966159495
"Chandigarh",2020-05-28,3.04260317580849
"Chandigarh",2020-05-29,2.88237240317902
"Chandigarh",2020-05-30,1.82395089081577
"Chandigarh",2020-05-31,1.8776023426676
"Chandigarh",2020-06-01,1.83535558569581
"Chandigarh",2020-06-02,1.01021890487318
"Chandigarh",2020-06-03,1.32983999371789
"Chandigarh",2020-06-04,1.69954059797232
"Chandigarh",2020-06-05,1.65943251239414
"Chandigarh",2020-06-06,1.63863621846806
"Chandigarh",2020-06-07,2.09350117755426
"Chandigarh",2020-06-08,2.13667685235201
"Chandigarh",2020-06-09,2.13558217084492
"Chandigarh",2020-06-10,2.0588552416524
"Chandigarh",2020-06-11,2.17191676920175
"Chandigarh",2020-06-12,2.13515875147847
"Chandigarh",2020-06-13,2.12139525167281
"Chandigarh",2020-06-14,2.2428659324783
"Chandigarh",2020-06-15,2.51675053592229
"Chandigarh",2020-06-16,2.49521155820142
"Chandigarh",2020-06-17,2.15238483087287
"Chandigarh",2020-06-18,1.85196396555131
"Chandigarh",2020-06-19,1.85088757302478
"Chandigarh",2020-06-20,1.76286500723641
"Chandigarh",2020-06-21,1.36935024794332
"Chandigarh",2020-06-22,1.35279469894823
"Chandigarh",2020-06-23,1.35880584199827
"Chandigarh",2020-06-24,1.28921230924644
"Chandigarh",2020-06-25,1.29107896583959
"Chandigarh",2020-06-26,1.4747553851669
"Chandigarh",2020-06-27,1.51206102867827
"Chandigarh",2020-06-28,1.36084881088279
"Chandigarh",2020-06-29,1.15223963074374
"Chandigarh",2020-06-30,1.21942933135361
"Chandigarh",2020-07-01,1.39600983585334
"Chandigarh",2020-07-02,1.36341414288222
"Chandigarh",2020-07-03,1.61044221183157
"Chandigarh",2020-07-04,1.82841437424709
"Chandigarh",2020-07-05,1.8970185864088
"Chandigarh",2020-07-06,1.89964348877369
"Chandigarh",2020-07-07,2.00586304265895
"Chandigarh",2020-07-08,2.03945226790238
"Chandigarh",2020-07-09,1.94943210577195
"Chandigarh",2020-07-10,1.84166435001572
"Chandigarh",2020-07-11,1.83501448117648
"Chandigarh",2020-07-12,1.91628918687544
"Chandigarh",2020-07-13,1.8754556451799
"Chandigarh",2020-07-14,1.94110239830682
"Chandigarh",2020-07-15,1.76832217153742
"Chandigarh",2020-07-16,1.74008619554352
"Chandigarh",2020-07-17,1.55545235450183
"Chandigarh",2020-07-18,1.37384160914165
"Chandigarh",2020-07-19,1.30528269109599
"Chandigarh",2020-07-20,1.36371930174521
"Chandigarh",2020-07-21,1.40223564893195
"Chandigarh",2020-07-22,1.32137444800325
"Chandigarh",2020-07-23,1.35304772514032
"Chandigarh",2020-07-24,1.38547191704186
"Chandigarh",2020-07-25,1.39008307280937
"Chandigarh",2020-07-26,1.28503727110089
"Chandigarh",2020-07-27,1.29397436685643
"Chandigarh",2020-07-28,1.25524399194406
"Chandigarh",2020-07-29,1.250246487959
"Chandigarh",2020-07-30,1.27445985749886
"Chandigarh",2020-07-31,1.32233493094026
"Chandigarh",2020-08-01,1.42029228694893
"Chandigarh",2020-08-02,1.44537232039224
"Chandigarh",2020-08-03,1.42839160039069
"Chandigarh",2020-08-04,1.38983411598725
"Chandigarh",2020-08-05,1.42214279064493
"Chandigarh",2020-08-06,1.43046214205826
"Chandigarh",2020-08-07,1.41693261377846
"Chandigarh",2020-08-08,1.44786393495726
"Chandigarh",2020-08-09,1.4455090421396
"Chandigarh",2020-08-10,1.43118042240645
"Chandigarh",2020-08-11,1.4071703383187
"Chandigarh",2020-08-12,1.43707128262792
"Chandigarh",2020-08-13,1.42026429740866
"Chandigarh",2020-08-14,1.36548316644743
"Chandigarh",2020-08-15,1.32582771771503
"Chandigarh",2020-08-16,1.32648466308421
"Chandigarh",2020-08-17,1.33069767986608
"Chandigarh",2020-08-18,1.30630265188169
"Chandigarh",2020-08-19,1.30868519915952
"Chandigarh",2020-08-20,1.31920317194642
"Chandigarh",2020-08-21,1.29906419509006
"Chandigarh",2020-08-22,1.26725208366301
"Chandigarh",2020-08-23,1.27923477269093
"Chandigarh",2020-08-24,1.36474071980421
"Chandigarh",2020-08-25,1.34628320450432
"Chandigarh",2020-08-26,1.32762972707012
"Chandigarh",2020-08-27,1.33555896091763
"Chandigarh",2020-08-28,1.36581709950725
"Chandigarh",2020-08-29,1.33710980555839
"Chandigarh",2020-08-30,1.33266503028831
"Chandigarh",2020-08-31,1.32902360359073
"Chandigarh",2020-09-01,1.30687830088356
"Chandigarh",2020-09-02,1.28465011089465
"Chandigarh",2020-09-03,1.27787958282435
"Chandigarh",2020-09-04,1.29118453418521
"Chandigarh",2020-09-05,1.2849862247585
"Chandigarh",2020-09-06,1.28710894312207
"Chandigarh",2020-09-07,1.20614610541225
"Chandigarh",2020-09-08,1.2210533980225
"Chandigarh",2020-09-09,1.19438705863142
"Chandigarh",2020-09-10,1.203834304387
"Chandigarh",2020-09-11,1.18344961807838
"Chandigarh",2020-09-12,1.18908334229748
"Chandigarh",2020-09-13,1.14630851329551
"Chandigarh",2020-09-14,1.13922752205076
"Chandigarh",2020-09-15,1.10688764066206
"Chandigarh",2020-09-16,1.0795080700236
"Chandigarh",2020-09-17,1.04275279871342
"Chandigarh",2020-09-18,0.976269235926268
"Chandigarh",2020-09-19,0.949476728809442
"Chandigarh",2020-09-20,0.926848972286562
"Chandigarh",2020-09-21,0.90517576172085
"Chandigarh",2020-09-22,0.869978453951363
"Chandigarh",2020-09-23,0.864326405755931
"Chandigarh",2020-09-24,0.817731504085009
"Chandigarh",2020-09-25,0.767875052800439
"Chandigarh",2020-09-26,0.736756061366807
"Chandigarh",2020-09-27,0.758979127382552
"Chandigarh",2020-09-28,0.762129402655436
"Chandigarh",2020-09-29,0.747702663015051
"Chandigarh",2020-09-30,0.783048865226514
"Chandigarh",2020-10-01,0.798987921042845
"Chandigarh",2020-10-02,0.801658989703651
"Chandigarh",2020-10-03,0.791206258661053
"Chandigarh",2020-10-04,0.782824983442171
"Chandigarh",2020-10-05,0.779258231108642
"Chandigarh",2020-10-06,0.776552846167527
"Chandigarh",2020-10-07,0.786473581933504
"Chandigarh",2020-10-08,0.795700674480147
"Chandigarh",2020-10-09,0.840569570358129
"Chandigarh",2020-10-10,0.845252828854839
"Chandigarh",2020-10-11,0.827057469011196
"Chandigarh",2020-10-12,0.781660867625948
"Chandigarh",2020-10-13,0.801091535498453
"Chandigarh",2020-10-14,0.763210620197772
"Chandigarh",2020-10-15,0.741300803887794
"Chandigarh",2020-10-16,0.759006687578264
"Chandigarh",2020-10-17,0.782630770872071
"Chandigarh",2020-10-18,0.810945046416341
"Chandigarh",2020-10-19,0.86002988479496
"Chandigarh",2020-10-20,0.889376632994435
"Chandigarh",2020-10-21,0.892661766099505
"Chandigarh",2020-10-22,0.936021611538377
"Chandigarh",2020-10-23,0.9154558480705
"Chandigarh",2020-10-24,0.959873246870373
"Chandigarh",2020-10-25,0.983329977549486
"Chandigarh",2020-10-26,1.04601155615193
"Chandigarh",2020-10-27,1.04419278423423
"Chandigarh",2020-10-28,1.06626139714123
"Chandigarh",2020-10-29,1.08317087542049
"Chandigarh",2020-10-30,1.12644683315399
"Chandigarh",2020-10-31,1.15255434438587
"Chandigarh",2020-11-01,1.2349209236227
"Chandigarh",2020-11-02,1.26812944581813
"Chandigarh",2020-11-03,1.28919133573652
"Chandigarh",2020-11-04,1.31402879900679
"Chandigarh",2020-11-05,1.29029103670016
"Chandigarh",2020-11-06,1.28162661303333
"Chandigarh",2020-11-07,1.26094619434667
"Chandigarh",2020-11-08,1.25175087963107
"Chandigarh",2020-11-09,1.1528811855004
"Chandigarh",2020-11-10,1.22292044269677
"Chandigarh",2020-11-11,1.22299566814296
"Chandigarh",2020-11-12,1.2403857416564
"Chandigarh",2020-11-13,1.29908281546653
"Chandigarh",2020-11-14,6.50628185407984
"Chandigarh",2020-11-15,6.40807409808561
"Chandigarh",2020-11-16,6.37578443348932
"Chandigarh",2020-11-17,6.32046642215084
"Chandigarh",2020-11-18,6.28130730298775
"Chandigarh",2020-11-19,6.24815475590905
"Chandigarh",2020-11-20,6.23836568023747
"Chandigarh",2020-11-21,6.2291593248106
"Chandigarh",2020-11-22,6.26261883550256
"Chandigarh",2020-11-23,6.32572504507482
"Chandigarh",2020-11-24,6.2798358229186
"Chandigarh",2020-11-25,6.2731694684336
"Chandigarh",2020-11-26,6.26261163838273
"Chandigarh",2020-11-27,6.16130878104731
"Chandigarh",2020-11-28,0.915460340651173
"Chandigarh",2020-11-29,0.933408665144779
"Chandigarh",2020-11-30,0.935097939809561
"Chandigarh",2020-12-01,0.949510085280558
"Chandigarh",2020-12-02,0.960398185719044
"Chandigarh",2020-12-03,1.04259562402681
"Chandigarh",2020-12-04,1.05459140647691
"Chandigarh",2020-12-05,1.04894108271033
"Chandigarh",2020-12-06,1.02016876107333
"Chandigarh",2020-12-07,1.01269929127971
"Chandigarh",2020-12-08,0.964374109007417
"Chandigarh",2020-12-09,0.9738765512792
"Chandigarh",2020-12-10,0.945304445688573
"Chandigarh",2020-12-11,0.926921102522277
"Chandigarh",2020-12-12,0.92983272785014
"Chandigarh",2020-12-13,0.926740666198916
"Chandigarh",2020-12-14,0.884190416848798
"Chandigarh",2020-12-15,0.861113582298089
"Chandigarh",2020-12-16,0.860804798285741
"Chandigarh",2020-12-17,0.806744677389173
"Chandigarh",2020-12-18,0.831940872870535
"Chandigarh",2020-12-19,0.815529101511704
"Chandigarh",2020-12-20,0.838107957991758
"Chandigarh",2020-12-21,0.881928480948203
"Chandigarh",2020-12-22,0.924160355314478
"Chandigarh",2020-12-23,0.916701422108617
"Chandigarh",2020-12-24,0.97185112369533
"Chandigarh",2020-12-25,1.05148836796973
"Chandigarh",2020-12-26,1.04903703658751
"Chandigarh",2020-12-27,1.02706070331198
"Chandigarh",2020-12-28,1.03812072653017
"Chandigarh",2020-12-29,1.02282987563663
"Chandigarh",2020-12-30,1.02319020165262
"Chandigarh",2020-12-31,1.05608091855482
"Chandigarh",2021-01-01,1.08530804834115
"Chandigarh",2021-01-02,1.08647378964382
"Chandigarh",2021-01-03,1.22963210703184
"Chandigarh",2021-01-04,1.19314568475218
"Chandigarh",2021-01-05,1.14821322668444
"Chandigarh",2021-01-06,1.13397803524092
"Chandigarh",2021-01-07,1.08757713634425
"Chandigarh",2021-01-08,1.0046379226337
"Chandigarh",2021-01-09,0.976790899506346
"Chandigarh",2021-01-10,0.96129414561529
"Chandigarh",2021-01-11,0.948778283191781
"Chandigarh",2021-01-12,0.997501796439948
"Chandigarh",2021-01-13,0.991030691391304
"Chandigarh",2021-01-14,0.988899029157765
"Chandigarh",2021-01-15,0.957219640038801
"Chandigarh",2021-01-16,0.938094937828936
"Chandigarh",2021-01-17,0.759849935743662
"Chandigarh",2021-01-18,0.75293959693451
"Chandigarh",2021-01-19,0.792555307415044
"Chandigarh",2021-01-20,0.903079191307656
"Chandigarh",2021-01-21,0.849653615763158
"Chandigarh",2021-01-22,0.915569083460064
"Chandigarh",2021-01-23,0.99868468216219
"Chandigarh",2021-01-24,1.01636365953128
"Chandigarh",2021-01-25,0.98941301469348
"Chandigarh",2021-01-26,2.00729091947807
"Chandigarh",2021-01-27,2.01227928570354
"Chandigarh",2021-01-28,1.96107984269655
"Chandigarh",2021-01-29,1.97939328665209
"Chandigarh",2021-01-30,2.03710231935347
"Chandigarh",2021-01-31,2.05006571409278
"Chandigarh",2021-02-01,1.99582027539912
"Chandigarh",2021-02-02,2.07168077387282
"Chandigarh",2021-02-03,1.97004475913503
"Chandigarh",2021-02-04,2.0349553592681
"Chandigarh",2021-02-05,1.97872725804974
"Chandigarh",2021-02-06,2.58819496509269
"Chandigarh",2021-02-07,2.55757922222173
"Chandigarh",2021-02-08,2.57156666405374
"Chandigarh",2021-02-09,1.54824964487402
"Chandigarh",2021-02-10,1.60014257654132
"Chandigarh",2021-02-11,1.71416169894175
"Chandigarh",2021-02-12,1.72898421433057
"Chandigarh",2021-02-13,1.76688886774361
"Chandigarh",2021-02-14,1.77683069661438
"Chandigarh",2021-02-15,1.84451906336464
"Chandigarh",2021-02-16,1.76320511462114
"Chandigarh",2021-02-17,1.80469815848255
"Chandigarh",2021-02-18,1.82296686811891
"Chandigarh",2021-02-19,1.91731237379617
"Chandigarh",2021-02-20,1.32730503840886
"Chandigarh",2021-02-21,1.47333960879173
"Chandigarh",2021-02-22,1.53985325595627
"Chandigarh",2021-02-23,1.5769215768971
"Chandigarh",2021-02-24,1.58748329545684
"Chandigarh",2021-02-25,1.52667080490332
"Chandigarh",2021-02-26,1.47562362864871
"Chandigarh",2021-02-27,1.44317960417196
"Chandigarh",2021-02-28,1.47424004265437
"Chandigarh",2021-03-01,1.52878444915684
"Chandigarh",2021-03-02,1.54488784169439
"Chandigarh",2021-03-03,1.55184512095625
"Chandigarh",2021-03-04,1.5592633991575
"Chandigarh",2021-03-05,1.48789221477416
"Chandigarh",2021-03-06,1.41654058030461
"Chandigarh",2021-03-07,1.36103197166695
"Chandigarh",2021-03-08,1.37769775892317
"Chandigarh",2021-03-09,1.36134108468795
"Chandigarh",2021-03-10,1.3622025219032
"Chandigarh",2021-03-11,1.3623555561337
"Chandigarh",2021-03-12,1.41036493373141
"Chandigarh",2021-03-13,1.42250858809646
"Chandigarh",2021-03-14,1.44279990093643
"Chandigarh",2021-03-15,1.4149973118389
"Chandigarh",2021-03-16,1.44520052928333
"Chandigarh",2021-03-17,1.41883737992153
"Chandigarh",2021-03-18,1.39514607206015
"Chandigarh",2021-03-19,1.39669670387429
"Chandigarh",2021-03-20,1.41194933976971
"Chandigarh",2021-03-21,1.36657446411697
"Chandigarh",2021-03-22,1.33771805096744
"Chandigarh",2021-03-23,1.35399487639034
"Chandigarh",2021-03-24,1.31183345663404
"Chandigarh",2021-03-25,1.29786260790515
"Chandigarh",2021-03-26,1.26781678549645
"Chandigarh",2021-03-27,1.22545014237658
"Chandigarh",2021-03-28,1.16809131297917
"Chandigarh",2021-03-29,1.15056373450582
"Chandigarh",2021-03-30,1.12662604033312
"Chandigarh",2021-03-31,1.12917260276596
"Chandigarh",2021-04-01,1.14531511675307
"Chandigarh",2021-04-02,1.16137085175407
"Chandigarh",2021-04-03,1.15683693809077
"Chandigarh",2021-04-04,1.17089870403881
"Chandigarh",2021-04-05,1.16954821928528
"Chandigarh",2021-04-06,1.16091217625972
"Chandigarh",2021-04-07,1.15833701591027
"Chandigarh",2021-04-08,1.16186677974175
"Chandigarh",2021-04-09,1.15681775153563
"Chandigarh",2021-04-10,1.1682114252808
"Chandigarh",2021-04-11,1.18414393309839
"Chandigarh",2021-04-12,1.17638684398366
"Chandigarh",2021-04-13,1.19695089514071
"Chandigarh",2021-04-14,1.22418520841372
"Chandigarh",2021-04-15,1.23964201816332
"Chandigarh",2021-04-16,1.23316794285824
"Chandigarh",2021-04-17,1.26310605221571
"Chandigarh",2021-04-18,1.26932058845089
"Chandigarh",2021-04-19,1.25293654321923
"Chandigarh",2021-04-20,1.25189085597099
"Chandigarh",2021-04-21,1.26999733366488
"Chandigarh",2021-04-22,1.27689334582156
"Chandigarh",2021-04-23,1.27234897636586
"Chandigarh",2021-04-24,1.27851324583138
"Chandigarh",2021-04-25,1.26227672387826
"Chandigarh",2021-04-26,1.25879585053623
"Chandigarh",2021-04-27,1.22004121971769
"Chandigarh",2021-04-28,1.1982532386143
"Chandigarh",2021-04-29,1.16375834053454
"Chandigarh",2021-04-30,1.15145419735581
"Chandigarh",2021-05-01,1.11463487764211
"Chandigarh",2021-05-02,1.09373765752096
"Chandigarh",2021-05-03,1.08069573568368
"Chandigarh",2021-05-04,1.07353248183144
"Chandigarh",2021-05-05,1.05468881367585
"Chandigarh",2021-05-06,1.03455125183734
"Chandigarh",2021-05-07,1.03000179054716
"Chandigarh",2021-05-08,1.01207369642011
"Chandigarh",2021-05-09,0.994906555110454
"Chandigarh",2021-05-10,0.979945340932013
"Chandigarh",2021-05-11,0.966597074804544
"Chandigarh",2021-05-12,0.941448831854117
"Chandigarh",2021-05-13,0.921115349792677
"Chandigarh",2021-05-14,0.886142155931531
"Chandigarh",2021-05-15,0.861875888798988
"Chandigarh",2021-05-16,0.831637170276104
"Chandigarh",2021-05-17,0.806814805441222
"Chandigarh",2021-05-18,0.773770586950273
"Chandigarh",2021-05-19,0.74047693276401
"Chandigarh",2021-05-20,0.712143493996541
"Chandigarh",2021-05-21,0.689134843673123
"Chandigarh",2021-05-22,0.66325113990201
"Chandigarh",2021-05-23,0.643416609568605
"Chandigarh",2021-05-24,0.636050660360737
"Chandigarh",2021-05-25,0.626179550573985
"Chandigarh",2021-05-26,0.608668476279164
"Chandigarh",2021-05-27,0.598048708427038
"Chandigarh",2021-05-28,0.611823444851232
"Chandigarh",2021-05-29,0.616579386259735
"Chandigarh",2021-05-30,0.607712673814079
"Chandigarh",2021-05-31,0.618610136720507
"Chandigarh",2021-06-01,0.618491192286794
"Chandigarh",2021-06-02,0.602186426863354
"Chandigarh",2021-06-03,0.602493848830918
"Chandigarh",2021-06-04,0.630864916036664
"Chandigarh",2021-06-05,0.642871923792901
"Chandigarh",2021-06-06,0.678311485677
"Chandigarh",2021-06-07,0.716421482658874
"Chandigarh",2021-06-08,0.720523087601976
"Chandigarh",2021-06-09,0.723662112023162
"Chandigarh",2021-06-10,0.728043419483803
"Chandigarh",2021-06-11,0.711242253335066
"Chandigarh",2021-06-12,0.747282667591214
"Chandigarh",2021-06-13,0.775901840766713
"Chandigarh",2021-06-14,0.783877607388516
"Chandigarh",2021-06-15,0.783089526608555
"Chandigarh",2021-06-16,0.781607054678792
"Chandigarh",2021-06-17,0.760320635465366
"Chandigarh",2021-06-18,0.770542043415225
"Chandigarh",2021-06-19,0.757832429885844
"Chandigarh",2021-06-20,0.792848454317419
"Chandigarh",2021-06-21,0.822917784320265
"Chandigarh",2021-06-22,0.830324132535935
"Chandigarh",2021-06-23,0.799337410599955
"Chandigarh",2021-06-24,0.832284367640022
"Chandigarh",2021-06-25,0.816002474464381
"Chandigarh",2021-06-26,0.783780725411223
"Chandigarh",2021-06-27,0.767971451875873
"Chandigarh",2021-06-28,0.860430422318809
"Chandigarh",2021-06-29,0.842976315260099
"Chandigarh",2021-06-30,0.879190355912323
"Chandigarh",2021-07-01,0.906348905367828
"Chandigarh",2021-07-02,0.980554095740463
"Chandigarh",2021-07-03,1.00136112375461
"Chandigarh",2021-07-04,1.0185701955165
"Chandigarh",2021-07-05,0.97437863103158
"Chandigarh",2021-07-06,0.959945781667057
"Chandigarh",2021-07-07,0.973890744791184
"Chandigarh",2021-07-08,0.913101573204465
"Chandigarh",2021-07-09,0.916497028843571
"Chandigarh",2021-07-10,0.894084898486864
"Chandigarh",2021-07-11,0.899757400299463
"Chandigarh",2021-07-12,0.804960254299007
"Chandigarh",2021-07-13,1.21050740287384
"Chandigarh",2021-07-14,1.19281430683517
"Chandigarh",2021-07-15,1.33884910138809
"Chandigarh",2021-07-16,1.26941135341262
"Chandigarh",2021-07-17,1.23067671037805
"Chandigarh",2021-07-18,1.11565248502418
"Chandigarh",2021-07-19,1.1292501971365
"Chandigarh",2021-07-20,1.10777598535528
"Chandigarh",2021-07-21,1.12490886511364
"Chandigarh",2021-07-22,1.35386695440344
"Chandigarh",2021-07-23,1.67421225840438
"Chandigarh",2021-07-24,1.71624197571725
"Chandigarh",2021-07-25,1.71962035262671
"Chandigarh",2021-07-26,1.6756372278762
"Chandigarh",2021-07-27,1.25086408409429
"Chandigarh",2021-07-28,1.29311111979531
"Chandigarh",2021-07-29,1.1661752704088
"Chandigarh",2021-07-30,1.10183618387329
"Chandigarh",2021-07-31,1.15562950689255
"Chandigarh",2021-08-01,1.43386882061614
"Chandigarh",2021-08-02,1.39716644595545
"Chandigarh",2021-08-03,1.43235924449701
"Chandigarh",2021-08-04,1.8011822632684
"Chandigarh",2021-08-05,2.12279497652291
"Chandigarh",2021-08-06,1.86447707369538
"Chandigarh",2021-08-07,2.00745931396344
"Chandigarh",2021-08-08,2.21608616124986
"Chandigarh",2021-08-09,2.24572211443163
"Chandigarh",2021-08-10,2.24377899706945
"Chandigarh",2021-08-11,2.18694328142584
"Chandigarh",2021-08-12,2.14037950500151
"Chandigarh",2021-08-13,2.17035947329398
"Chandigarh",2021-08-14,2.20545235399346
"Chandigarh",2021-08-15,2.26616776501378
"Chandigarh",2021-08-16,3.05421392603651
"Chandigarh",2021-08-17,56.3244933709456
"Chandigarh",2021-08-18,55.9273611354061
"Chandigarh",2021-08-19,55.3734999322581
"Chandigarh",2021-08-20,55.3110017283379
"Chandigarh",2021-08-21,55.166822004021
"Chandigarh",2021-08-22,54.9017406065952
"Chandigarh",2021-08-23,54.8650552276609
"Chandigarh",2021-08-24,55.2771497180969
"Chandigarh",2021-08-25,55.4626981360394
"Chandigarh",2021-08-26,55.5099583465624
"Chandigarh",2021-08-27,55.4924312639462
"Chandigarh",2021-08-28,55.4327076470977
"Chandigarh",2021-08-29,55.1370534199157
"Chandigarh",2021-08-30,54.3599334496732
"Chandigarh",2021-08-31,1.05237620170867
"Chandigarh",2021-09-01,1.06208074181144
"Chandigarh",2021-09-02,1.12317658960007
"Chandigarh",2021-09-03,1.34338310862822
"Chandigarh",2021-09-04,1.33048859978376
"Chandigarh",2021-09-05,1.43761875649782
"Chandigarh",2021-09-06,1.70821344189069
"Chandigarh",2021-09-07,1.46483100542174
"Chandigarh",2021-09-08,1.28192093813748
"Chandigarh",2021-09-09,1.24527420434136
"Chandigarh",2021-09-10,1.26213973403643
"Chandigarh",2021-09-11,1.28670094837751
"Chandigarh",2021-09-12,1.29583568516421
"Chandigarh",2021-09-13,1.28590021501523
"Chandigarh",2021-09-14,1.43750479743279
"Chandigarh",2021-09-15,1.66198316282297
"Chandigarh",2021-09-16,1.71439222950698
"Chandigarh",2021-09-17,1.57129456330614
"Chandigarh",2021-09-18,1.53161146305608
"Chandigarh",2021-09-19,1.46718054028213
"Chandigarh",2021-09-20,1.22651308478577
"Chandigarh",2021-09-21,1.05966918535927
"Chandigarh",2021-09-22,1.11247943648856
"Chandigarh",2021-09-23,1.21250348762399
"Chandigarh",2021-09-24,1.28461440507463
"Chandigarh",2021-09-25,1.32095170923028
"Chandigarh",2021-09-26,1.40062174216247
"Chandigarh",2021-09-27,1.38280907672567
"Chandigarh",2021-09-28,1.27701699149388
"Chandigarh",2021-09-29,1.11431911942891
"Chandigarh",2021-09-30,1.03798345042134
"Chandigarh",2021-10-01,1.10881236008551
"Chandigarh",2021-10-02,1.47072357510534
"Chandigarh",2021-10-03,1.60383995159893
"Chandigarh",2021-10-04,1.61108812129148
"Chandigarh",2021-10-05,1.63530566762849
"Chandigarh",2021-10-06,1.56594645609703
"Chandigarh",2021-10-07,1.45346461437011
"Chandigarh",2021-10-08,1.34946519962475
"Chandigarh",2021-10-09,1.41847457945447
"Chandigarh",2021-10-10,1.35306848519938
"Chandigarh",2021-10-11,1.46179939556314
"Chandigarh",2021-10-12,1.43809211328747
"Chandigarh",2021-10-13,1.62250031126988
"Chandigarh",2021-10-14,1.60265127264195
"Chandigarh",2021-10-15,1.49443391794629
"Chandigarh",2021-10-16,1.22166124672573
"Chandigarh",2021-10-17,1.16394588556008
"Chandigarh",2021-10-18,1.13421594989149
"Chandigarh",2021-10-19,1.13506886593817
"Chandigarh",2021-10-20,1.19072898719041
"Chandigarh",2021-10-21,1.19278219686785
"Chandigarh",2021-10-22,1.25104040658604
"Chandigarh",2021-10-23,1.34624101587231
"Chandigarh",2021-10-24,1.45482165210904
"Chandigarh",2021-10-25,1.5306162674216
"Chandigarh",2021-10-26,1.83419038773886
"Chandigarh",2021-10-27,1.6068786497649
"Chandigarh",2021-10-28,1.595317314535
"Chandigarh",2021-10-29,1.54088534573462
"Chandigarh",2021-10-30,1.44571891951796
"Chandigarh",2021-10-31,1.35583394097601
"Chandigarh",2021-11-01,1.36268685625991
"Chandigarh",2021-11-02,1.46788829209651
"Chandigarh",2021-11-03,1.68435412339574
"Chandigarh",2021-11-04,2.01374713692183
"Chandigarh",2021-11-05,2.01312214170037
"Chandigarh",2021-11-06,1.95132706106664
"Chandigarh",2021-11-07,1.84274639273201
"Chandigarh",2021-11-08,1.66302610098801
"Chandigarh",2021-11-09,1.37218141478503
"Chandigarh",2021-11-10,1.50299721137384
"Chandigarh",2021-11-11,1.50926744489536
"Chandigarh",2021-11-12,1.53131286980307
"Chandigarh",2021-11-13,1.62592871804725
"Chandigarh",2021-11-14,1.66882392957551
"Chandigarh",2021-11-15,1.67689482399162
"Chandigarh",2021-11-16,1.9437896887216
"Chandigarh",2021-11-17,1.94105014524315
"Chandigarh",2021-11-18,1.70702968242341
"Chandigarh",2021-11-19,1.74345131570367
"Chandigarh",2021-11-20,1.84842588731931
"Chandigarh",2021-11-21,1.87289133398321
"Chandigarh",2021-11-22,1.92529754812372
"Chandigarh",2021-11-23,1.93852567063157
"Chandigarh",2021-11-24,1.85989465574825
"Chandigarh",2021-11-25,1.90735328058267
"Chandigarh",2021-11-26,1.9245484944213
"Chandigarh",2021-11-27,1.87440254962266
"Chandigarh",2021-11-28,1.84573095717854
"Chandigarh",2021-11-29,1.83992660761475
"Chandigarh",2021-11-30,1.4883379330538
"Chandigarh",2021-12-01,1.34657507940214
"Chandigarh",2021-12-02,1.36906215827837
"Chandigarh",2021-12-03,1.42438969529717
"Chandigarh",2021-12-04,1.20443144107704
"Chandigarh",2021-12-05,1.20377542462927
"Chandigarh",2021-12-06,1.21043885369448
"Chandigarh",2021-12-07,1.23380771015456
"Chandigarh",2021-12-08,1.23389793186613
"Chhattisgarh",2020-05-11,2.64032124441765
"Chhattisgarh",2020-05-12,2.41861023292507
"Chhattisgarh",2020-05-13,3.05775222675002
"Chhattisgarh",2020-05-14,3.37637478873523
"Chhattisgarh",2020-05-15,3.48479877427971
"Chhattisgarh",2020-05-16,4.61923617954265
"Chhattisgarh",2020-05-17,4.79134484898423
"Chhattisgarh",2020-05-18,5.02801036451222
"Chhattisgarh",2020-05-19,5.39322533263206
"Chhattisgarh",2020-05-20,5.65869373295996
"Chhattisgarh",2020-05-21,5.85546021071999
"Chhattisgarh",2020-05-22,5.7927579072166
"Chhattisgarh",2020-05-23,5.77309851541196
"Chhattisgarh",2020-05-24,5.38777633967861
"Chhattisgarh",2020-05-25,5.35117909499447
"Chhattisgarh",2020-05-26,4.13018182070088
"Chhattisgarh",2020-05-27,4.02445921628188
"Chhattisgarh",2020-05-28,3.70985809405897
"Chhattisgarh",2020-05-29,3.84370391402633
"Chhattisgarh",2020-05-30,2.96341702286451
"Chhattisgarh",2020-05-31,2.91959865400303
"Chhattisgarh",2020-06-01,2.71430004695815
"Chhattisgarh",2020-06-02,2.88897080861147
"Chhattisgarh",2020-06-03,2.68900616732567
"Chhattisgarh",2020-06-04,2.42812667292903
"Chhattisgarh",2020-06-05,2.46013921146678
